id,Name,ReleaseDate,Director,Creator
space_cowboystt0182789,Kaun Mera Kaun TeraSpace CowboysBicentennial Man,"29-Sep-17Aug 4, 2000 Wide17 December 1999 (USA)",R.P. SinghClint EastwoodChris Columbus,"Vikram ChaudhariKen Kaufman,Howard KlausnerIsaac Asimov,Isaac Asimov"
watchers_of_the_skytt0078405,Dream ZindagiWatchers of the SkyThe Toolbox Murders,"29-Sep-17Oct 17, 2015 LimitedMarch 1978 (USA)",Raj RajawatEdet BelzbergDennis Donnelly,"Shantilal ChopraNeva Friedenn,Robert Easter"
watchertt0078318,CRDThe WatcherStarhops,"29-Sep-17Sep 8, 2000 Wide8 March 1978 (USA)",Kranti KanadeJoe CharbanicBarbara Peeters,"Kranti Kanade,Shakuntala KanadeJoe Charbanic,Darcy Meyers,David Elliott,Clay Ayers,David ElliotStephanie Rothman"
1103281-traffictt0113986,AbhishaptTrafficNine Months,"18-Aug-17Dec 27, 2000 Wide12 July 1995 (USA)",Gulrez HussainSteven SoderberghChris Columbus,"Zakir HussainStephen GaghanPatrick Braoudé,Chris Columbus"
wolverinett0287003,Tu Hai Mera SundayX-Men Origins - WolverineA Tale of Two Critters,"06-Oct-17May 1, 2009 Wide22 June 1977 (USA)",Milind DhaimadeGavin HoodJack Speirs,"Varun ShahDavid Benioff,Skip WoodsJack Speirs"
xmentt0116669,RaktdharX-MenJack,"06-Oct-17Jul 14, 2000 Wide9 August 1996 (USA)",Ajit VarmaBryan SingerFrancis Ford Coppola,"Dhananjay Dhawan Patil,Rajan GuptaChristopher McQuarrie,Bryan Singer,Joss Whedon,David Hayter,Tom DeSantoJames DeMonaco,Gary Nadeau"
remember_the_titanstt1126618,Call For FunRemember the TitansMorning Glory,"06-Oct-17Sep 23, 2000 Wide10 November 2010 (USA)",Janak TopraniBoaz YakinRoger Michell,"Hardik PatelGregory Allen Howard,Gregory Allen HowardAline Brosh McKenna"
thirteen_daystt0099800,2016 The EndThirteen DaysHouse Party,"06-Oct-17Dec 25, 2000 Wide9 March 1990 (USA)",Jaideep ChopraRoger DonaldsonReginald Hudlin,"Sakshi Chopra,Shikha Parashar Pakhare,Jaideep ChopraDavid SelfReginald Hudlin"
almost_famoustt0110064,Muavza Zameen Ka PaisaAlmost FamousHouse Party 3,"06-Oct-17Sep 15, 2000 Wide12 January 1994 (USA)",Girish JunejaCameron CroweEric Meza,"Jagdish GuptaCameron CroweReginald Hudlin,David Toney"
hollow_man_2tt0102065,ChefHollow Man 2House Party 2,"06-Oct-17May 23, 2006 Wide23 October 1991 (USA)","Raja Krishna MenonClaudio Faeh,Claudio FähGeorge Jackson,Doug McHenry","Vikram Malhotra,Raja Krishna Menon,Janani Ravichandran,Krishan Kumar,Bhushan KumarGary Scott Thompson,Joel SoissonReginald Hudlin,Rusty Cundieff"
hollow_mantt0103978,Raaz - E - SheitaanHollow ManClass Act,"06-Oct-17Aug 4, 2000 Wide5 June 1992 (USA)",Sameer KhanPaul VerhoevenRandall Miller,"Faisal Saif,Ali GulrezAndrew W. MarloweMichael Swerdlick,Wayne Allan Rice"
loves-labours-lost1985tt4007016,The International ProblemLove's Labour's LostHarbinger,"06-Oct-17Jan 5, 1985 Wide2015 (USA)",Jagdish WaghelaElijah MoshinskyCody Duckworth,Jagdish WaghelaCody Duckworth
1194515-ice_age_dawn_of_the_dinosaurstt0398375,Ranchi DiariesIce Age: Dawn of the Dinosaurs (Ice Age 3)Rumor Has It...,"13-Oct-17Jul 1, 2009 Wide25 December 2005 (USA)","Sattwik MohantyCarlos Saldanha,Mike ThurmeierRob Reiner","Anupam Kher,Rashmin MathijaMichael Berg,Peter Ackerman,Mike Reiss,Yoni BrennerTed Griffin"
loves_labours_losttt0804505,Desi Wrestler - The Power Of BullLove's Labour's LostMarried Life,"13-Oct-17Jun 9, 2000 Wide28 March 2008 (USA)",Bhupendra SinghKenneth BranaghIra Sachs,"Bhupendra SinghKenneth BranaghIra Sachs,Oren Moverman"
snatchtt0981072,Mujh Me Sama JaSnatchThe Lucky Ones,"13-Oct-17Jan 19, 2001 Wide26 September 2008 (USA)",Sandeep KumarGuy RitchieNeil Burger,"Raisa Rahim KhanGuy RitchieNeil Burger,Dirk Wittenborn"
1103231-gifttt0452694,Secret SuperstarThe GiftThe Time Traveler's Wife,"19-Oct-17Dec 20, 2000 Wide14 August 2009 (USA)",Advait ChandanSam RaimiRobert Schwentke,"Aamir Khan,Kiran Rao,Akash ChawlaBilly Bob Thornton,Tom EppersonBruce Joel Rubin,Audrey Niffenegger"
28_daystt0482527,Golmaal Again28 DaysIt's a Boy Girl Thing,"20-Oct-17Feb 8, 2000 Wide26 December 2006 (UK)",Rohit ShettyBetty ThomasNick Hurran,"Rohit ShettySusannah GrantGeoff Deane,Steve Hamilton Shaw"
28_days_latertt0437245,G Kutta Se28 Days LaterIchabod!,"16-Jun-17Jun 27, 2003 Wide16 October 2004 (USA)",Rahul DahiyaDanny BoyleRick Ramage,Vinod SharmaAlex GarlandRick Ramage
the_gift_2015tt3040964,Ek Anokhi Dulhan SaaviThe GiftThe Jungle Book,"09-Jun-17Aug 7, 2015 Wide15 April 2016 (USA)",Rajeev KumarJoel EdgertonJon Favreau,"Ved Yadav,Bhanu Sharma,Ranjeet Singh ChandwarJoel EdgertonJustin Marks,Rudyard Kipling"
men_of_honortt2058673,RukhMen of HonorPoint Break,"27-Oct-17Nov 10, 2000 Wide25 December 2015 (USA)","Atanu MukherjeeGeorge Tillman Jr.,George Tillman JrEricson Core","Manish MundraScott Marshall SmithKurt Wimmer,Rick King"
strange_frequencytt3798628,Jia Aur JiaStrange FrequencyBrand: A Second Coming,"27-Oct-17Jan 24, 2001 Wide9 October 2015 (USA)","Howard RosemeyerBryan Spicer,Mary LambertOndi Timoner","Mirza N. AskariJoseph Anaya,Dale Kutzera,Dan MerchantOndi Timoner"
frequenciestt3850590,Door BellFrequenciesKrampus,"27-Oct-17May 23, 2014 Limited4 December 2015 (USA)","Mukesh AggarwalDarren Paul Fischer,Darren Paul FisherMichael Dougherty","Darren Paul Fischer,Darren Paul FisherTodd Casey,Michael Dougherty"
miss_congeniality_2tt3410834,The Real Story Of Terror - Barsati GangMiss Congeniality 2 - Armed and FabulousThe Divergent Series: Allegiant,"03-Nov-17Mar 23, 2005 Wide18 March 2016 (USA)",Kanhaiya S.V.John PasquinRobert Schwentke,"Shivkumar VishwakarmaMarc LawrenceNoah Oppenheim,Veronica Roth"
miss_congenialitytt1390411,Reserve - A - NationMiss CongenialityIn the Heart of the Sea,"03-Nov-17Dec 22, 2000 Wide11 December 2015 (USA)",Shivanand YalalaDonald PetrieRon Howard,"Shivanand YalalaMarc Lawrence (II),Caryn Lucas,Marc Lawrence,Katie FordCharles Leavitt,Charles Leavitt"
the_good_dinosaurtt2304933,Humein Haq Chahiye Haq SeThe Good DinosaurThe 5th Wave,"03-Nov-17Nov 25, 2015 Wide15 January 2016 (USA)","Rakesh JaggiBob Peterson,Peter SohnJ Blakeson","Himmat Ladumor,Deepak Donga,Ritul Gajera, Akiva Goldsman,Susannah Grant"
shadow_of_the_vampirett4263482,Kutumb - The FamilyShadow of the VampireThe Witch,"03-Nov-17Dec 29, 2000 Wide26 February 2016 (USA)",Amit Shree YadavE. Elias MerhigeRobert Eggers,Shyam Avtar KediaSteven KatzRobert Eggers
frequencytt0420293,NarayanFrequencyThe Stanford Prison Experiment,"03-Nov-17Apr 28, 2000 Wide17 July 2015 (USA)",Jogesh SehdevaGregory HoblitKyle Patrick Alvarez,Jogesh SehdevaToby EmmerichTim Talbott
family_mantt3704416,RibbonThe Family ManDigging for Fire,"03-Nov-17Dec 22, 2000 Wide21 August 2015 (USA)",Rakhee SandilyaBrett RatnerJoe Swanberg,"Swathi Mondal,Prakash MondalDavid Diamond,David WeissmanJake Johnson,Joe Swanberg"
scream_3tt3513054,Ram RatanScream 3Last Days in the Desert,"03-Nov-17Feb 4, 2000 Wide25 January 2015 (USA)",Govind SakariyaWes CravenRodrigo García,"Ashwin Patel,Sanjay Patel,Bharat DodiaEhren Kruger,Laeta KalogridisRodrigo García"
our_lips_are_sealedtt3165612,IttefaqOur Lips Are SealedSleeping with Other People,"03-Nov-17Jan 1, 2000 Wide25 September 2015 (USA)","Abhay ChopraAshley Olsen,Mary-Kate Olsen,Craig ShapiroLeslye Headland","Karan Johar,Hiroo Johar,Gauri Khan,Renu Ravi ChopraElizabeth Kruger,Craig ShapiroLeslye Headland"
college_road_triptt2488778,Woh Kaun Hai QatilCollege Road TripThe Keeping Room,"10-Nov-17Mar 3, 2008 Wide25 September 2015 (USA)",Mukhtar AhmedRoger KumbleDaniel Barber,"Mayank SrivastavaCarrie Evans,Cinco Paul,Emi Mochizuki,Ken DaurioJulia Hart"
1097259-road_triptt3416744,SafeRoad TripThe End of the Tour,"10-Nov-17May 19, 2000 Wide12 November 2015 (Brazil)",Sanam KhoraTodd PhillipsJames Ponsoldt,"Paramjit Kaur BhuriScot Armstrong,Todd PhillipsDonald Margulies,David Lipsky"
cell_2tt3824412,MaheruhThe Cell 2Results,"10-Nov-17Oct 14, 2008 Wide29 May 2015 (USA)","Vithal Sunita VeturkarTim Iacofano,Tim LacofanoAndrew Bujalski","Rashmi Satam,Nikhil KhedekarAlex Barder,Rob Rinow,Lawrence Silverstein,Erik S. KleinAndrew Bujalski"
my-friends-tigger-pooh-hundred-acre-wood-haunttt1449283,Mera Bura SaayaMy Friends Tigger & Pooh: Hundred Acre Wood HauntWinnie the Pooh,"10-Nov-17Sep 2, 2008 Wide15 July 2011 (USA)","Hans Raj LohraDavid HartmannStephen J. Anderson,Don Hall","Neeraj KapoorStephen J. Anderson,Clio Chiang"
unbreakable_a_story_of_hope_and_healing_in_haititt0220099,The House Next DoorUnbreakable: A Story of Hope and Healing in HaitiThe Tigger Movie,"10-Nov-17Aug 30, 2014 Wide11 February 2000 (USA)","Milind RauMichael Macari Jr.,Michael Macari,T. Sean Herbert,David NaglieriJun Falkenstein","SiddharthMichael Macari Jr.,Michael Macari,David NaglieriA.A. Milne,Eddie Guzelian"
next_fridaytt2401878,Shaadi Mein Zaroor AanaNext FridayAnomalisa,"10-Nov-17Jan 12, 2000 Wide4 September 2015 (USA)","Ratna SinhaDon 'DC' Curry,Steve Carr (III),Ice Cube,Steven Carr III,John Witherspoon,Kim Whitley,Mike Epps,Tamala Jones,Tiny Lister,Tommy 'Tiny' Lister,Steve CarrDuke Johnson,Charlie Kaufman","Vinod Bachchan, Deepak MukutIce Cube,D.J. PoohCharlie Kaufman"
friday_after_nexttt0323642,Qarib Qarib SinglleFriday After NextPiglet's Big Movie,"10-Nov-17Nov 22, 2002 Wide21 March 2003 (USA)",Tanuja ChandraMarcus RaboyFrancis Glebas,"Shailja Kejriwal,Ajay G. Rai,Sutapa SikdarD.J. Pooh,Ice CubeBrian Hohlfeld,A.A. Milne"
the-tigger-moviett4062536,Shaadi Abhi Baaki HaiThe Tigger MovieGreen Room,"17-Nov-17Feb 11, 2000 Wide17 May 2015 (France)",Mansi DovhalJun FalkensteinJeremy Saulnier,"Vipul Patel, Lalitha DovhalJun FalkensteinJeremy Saulnier"
the_cell_2000tt3715320,Muzaffarnagar - The Burning LoveThe CellIrrational Man,"17-Nov-17Aug 18, 2000 Wide17 July 2015 (USA)","Harish KumarJennifer Lopez,Marianne Jean-Baptiste,Musetta Vander,Tarsem Duamdwar,Vince Vaughn,Vincent D'Onofrio,Tarsem SinghWoody Allen",Manoj Kumar MandiMark ProtosevichWoody Allen
blood_cellstt4902012,Dil Jo Na Keh SakaBlood CellsHurricane of Fun: The Making of Wet Hot,"17-Nov-17Aug 17, 2015 Wide24 July 2015 (USA)","Naresh LalwaniJoseph Bull,Luke SeomoreAmy Rice","Anil Anand,Naresh Lalwani"
keep_the_faith_babytt3018070,"A Daughter's Tale - PankhKeep the Faith, BabyStonewall","17-Nov-17Feb 11, 2002 Wide25 September 2015 (USA)","Rajinder Verma,PremraajDoug McHenryRoland Emmerich",Rajinder VermaArt WashingtonJon Robin Baitz
unbreakablett3234552,PanchlaitUnbreakableWorld War Z 2,"17-Nov-17Nov 22, 2000 Wide9 June 2017 (USA)","Prem Prakash ModiRoss Whitaker,M. Night ShyamalanJ.A. Bayona","Anil Somani,Anup Todi,Pramod GoyalM. Night ShyamalanMax Brooks,Steven Knight"
1028561-where_the_heart_istt4758646,Aksar 2Where the Heart IsWar Machine,"17-Nov-17Jan 1, 1990 Wide2016 (USA)",Anant MahadevanJohn BoormanDavid Michôd,"Narendra Bajaj,Chirag BajajJohn Boorman,Telsche BoormanMichael Hastings"
keeping_the_faithtt0038659,Tumhari SuluKeeping the FaithJohnnie Fedora and Alice Bluebonnet,"17-Nov-17Apr 14, 2000 Wide15 August 1946 (USA)",Suresh TriveniEdward NortonJack Kinney,"Bhushan Kumar,Krishan Kumar,Tanuj Garg,Atul Kasbekar,Shanti Sivaram MainiStuart Blumberg"
1096832-where_the_heart_istt0113111,Eknathji - One Life One MissionWhere the Heart IsFreakshow,"19-Nov-17Apr 28, 2000 Wide17 October 1995 (USA)","Manoj Krishnan,Sudarshan AravamudhanMatt WilliamsWilliam Cooke,Paul Talbot","Sagar Gabhane,Vivekananda KendraLowell Ganz,Babaloo MandelWilliam Cooke,Paul Talbot"
love_2015tt0101538,Woh Bangaya KillerLoveCampfire Tales,"24-Nov-17Oct 30, 2015 Limited1991 (Hungary)","Dinesh MakhwanaGaspar NoeWilliam Cooke,Paul Talbot","Dinesh MakhwanaGaspar NoeWilliam Cooke,Paul Talbot"
love_and_mercytt1618442,The Great LeaderLove & MercyThe Last Witch Hunter,"24-Nov-17Jun 5, 2015 Limited23 October 2015 (USA)",Abhishek ChadhaBill PohladBreck Eisner,"Deepak SawantMichael A. Lerner,Oren Moverman,Michael Alan LernerCory Goodman,Matt Sazama"
love_actuallytt2080374,Kadvi HawaLove ActuallySteve Jobs,"24-Nov-17Nov 7, 2003 Wide23 October 2015 (USA)",Nila Madhab PandaRichard CurtisDanny Boyle,"Akshay Kumar Parija,Manish Mundra,Nila Madhab PandaRichard CurtisAaron Sorkin,Walter Isaacson"
perfect_stormtt1365050,AjjiThe Perfect StormBeasts of No Nation,"24-Nov-17Jun 30, 2000 Wide16 October 2015 (USA)",Devashish MakhijaWolfgang PetersenCary Joji Fukunaga,"Vikram Mehra,Siddharth Anand KumarWilliam D. Wittliff,Bo GoldmanCary Joji Fukunaga,Uzodinma Iweala"
mission_to_marstt0810819,Julie 2Mission to MarsThe Danish Girl,"24-Nov-17Mar 10, 2000 Wide27 November 2015 (USA)",Deepak ShivdasaniBrian DePalmaTom Hooper,"Deepak Shivdasani,Vijay NairJim Thomas,Graham Yost,Lowell Cannon,John Thomas,Ted TallyDavid Ebershoff,Lucinda Coxon"
angry_red_planettt0256380,The ForestThe Angry Red PlanetShallow Hal,"24-Nov-17Jan 1, 1959 Wide9 November 2001 (USA)","Tinnu VermaIb MelchiorBobby Farrelly,Peter Farrelly","Veena VermaSidney W. Pink,Sidney Pink,Ib Melchior,PinkgSean Moynihan,Peter Farrelly"
red_planet_marstt1172049,Pramod Gupta J.E.Red Planet MarsDemolition,"24-Nov-17May 15, 1952 Wide8 April 2016 (USA)",Chittaranjan TripathyHarry HornerJean-Marc Vallée,"Pradeep Kuckreja,Puja Sharma,Sanjay BansalAnthony Veiller,John L. BalderstonBryan Sipe"
american_psychott2402927,Hungama On Honeymoon HillsAmerican PsychoCarol,"01-Dec-17Apr 14, 2000 Wide20 November 2015 (USA)",Narayan ChauhanMary HarronTodd Haynes,"Anil Kabra,Lata ChauhanMary Harron,Guinevere TurnerPatricia Highsmith,Phyllis Nagy"
red_planettt1018765,True Love - Pyar Ke PanchhiRed PlanetOur Brand Is Crisis,"01-Dec-17Nov 10, 2000 Wide30 October 2015 (USA)","Ashish TrivediAntony Hoffman,Anthony HoffmanDavid Gordon Green","Arvind Kumar GuptaChuck Pfarrer,Jonathan Lemkin,Channing GibsonPeter Straughan,Rachel Boynton"
dancer_in_the_darktt3499424,ViraamDancer in the DarkHercules Reborn,"01-Dec-17Sep 23, 2000 Wide7 August 2014 (Hungary)",Ziaullah KhanLars von TrierNick Lyon,"Hari MehrotraLars von TrierJim Hemphill,Jose Montesinos"
cast_awaytt4897822,Patao Satao HataoCast AwayWhere to Invade Next,"01-Dec-17Dec 22, 2000 Wide2 October 2015 (USA)",Arvind MinzRobert ZemeckisMichael Moore,"Arvind MinzWilliam Broyles Jr.,William Broyles"
boys_and_girlstt3859076,Tera IntezaarBoys and GirlsTruth,"01-Dec-17Jun 16, 2000 Wide16 October 2015 (USA)",Rajeev WaliaRobert IscoveJames Vanderbilt,"Aman Mehta,Bijal MehtaAndrew Lowery,Andrew Miller,The DrewsJames Vanderbilt,Mary Mapes"
screwed_2012tt2097331,FirangiScrewedThe Family Fang,"01-Dec-17Jun 3, 2011 Wide14 September 2015 (Canada)",Rajeev DhingraReg TravissJason Bateman,"Kapil SharmaColin Butts,Ronnie ThompsonKevin Wilson,David Lindsay-Abaire"
1097242-screwedtt3748512,Fukrey ReturnsScrewedHitchcock/Truffaut,"08-Dec-17May 12, 2000 Wide4 September 2015 (USA)","Mrighdeep Singh LambaScott Alexander,Larry KaraszewskiKent Jones","Farhan Akhtar,Ritesh SidhwaniScott Alexander,Larry KaraszewskiKent Jones,Serge Toubiana"
boy_wondertt1051904,Bhag Darling BhagBoy WonderGoosebumps,"08-Dec-17Oct 21, 2011 Limited16 October 2015 (USA)",Parag PatilMichael MorrisseyRob Letterman,"Mamendra KumarMichael MorrisseyDarren Lemke,Scott Alexander"
bedazzled_1967bedazzled_2000tt2151739,VahshiBedazzledMeet Me in Montenegro,"08-Dec-17Dec 10, 1967 Wide10 July 2015 (USA)","Rajendra BeriStanley DonenAlex Holdridge,Linnea Saasen","Rajendra BeriPeter CookLinnea Saasen,Alex Holdridge"
1085744-patriottt4172430,Pyar Se Bolo DevaaThe Patriot13 Hours: The Secret Soldiers of Benghazi,"08-Dec-17Jun 15, 1999 Wide15 January 2016 (USA)",Tiger YadavDean SemlerMichael Bay,"Dinesh PrajapatiM. Sussman,John Kingswell,M. SussmanChuck Hogan,Mitchell Zuckoff"
the_patriottt3682448,Sallu Ki ShaadiThe PatriotBridge of Spies,"08-Dec-17Sep 1, 1928 Wide16 October 2015 (USA)",Mohd. Israr AnsariErnst LubitschSteven Spielberg,"Ratnakar Kumar,Mohd. Israr Ansari,Anu Anas Khan,Arvind KumarDmitri Merezhkovsky,Hanns Kräly,Julian JohnsonMatt Charman,Ethan Coen"
1101051-bedazzledtt3457290,Galati TumhariBedazzledDescention,"08-Dec-17Oct 20, 2000 Wide31 October 2016 (USA)","Suryakant TyagiHarold RamisDavid Rountree,David Tybor","Sarika SanjotHarold Ramis,Larry Gelbart,Peter TolanDavid Tybor"
wonder_boystt0044726,Game OverWonder BoysHow to Be a Detective,"08-Dec-17Nov 8, 2000 Wide12 December 1952 (USA)",Paresh Vinodray SavaniCurtis HansonJack Kinney,"Paresh Vinodray Savani,D. Vasu,Brijesh ThakkarSteve KlovesDick Kinney,Brice Mack"
chocolate_citytt4046784,The Power Of VardiChocolate CityMaze Runner: The Scorch Trials,"15-Dec-17May 22, 2015 Limited18 September 2015 (USA)","Salim AhmedJean-Claude La Marre,Jean Claude LamarreWes Ball","Abdul Jabbar AnsariJean-Claude La Marre,Jean Claude LamarreT.S. Nowlin,James Dashner"
1004092-chocolattt2095649,The Orunasol ManChocolatGrace of Monaco,"15-Dec-17May 18, 1988 Wide25 May 2015 (USA)",Nyago EteClaire DenisOlivier Dahan,"Nabum Katung,Henter EteJean-Pol Fargeau,Claire DenisArash Amel"
1103080-chocolattt3605418,OfficeChocolatKnock Knock,"15-Dec-17Dec 15, 2000 Wide9 October 2015 (USA)",Danish RazaLasse HallstromEli Roth,"Sharib RazaRobert Nelson JacobsEli Roth,Nicolás López"
adventures_of_rocky_and_bullwinklett2302755,My Friend's DulhaniaThe Adventures of Rocky & BullwinkleOlympus Has Fallen,"15-Dec-17Jun 30, 2000 Wide22 March 2013 (USA)","O.P. Rai,Prashamit ChaudhuryDes McAnuffAntoine Fuqua","Alok RaiKen Lonergan,Kenneth LonerganCreighton Rothenberger,Katrin Benedikt"
boys-girls-guide-to-getting-downtt2032572,Monsoon ShootoutThe Boys & Girls Guide to Getting DownUSS Indianapolis: Men of Courage,"15-Dec-17Mar 23, 2007 Wide30 May 2016 (USA)",Amit KumarPaul SapianoMario Van Peebles,"Guneet Monga,Trevor Ingman,Martijn De Grunt,Amit KumarCam Cannon,Richard Rionda Del Castro"
10007893-its_a_boy_girl_thingtt3137764,Journey Of BhangoverIt's a Boy Girl ThingStaten Island Summer,"15-Dec-17Dec 26, 2006 Wide30 June 2015 (USA)",Mahinder Singh SaniwalNick HurranRhys Thomas,"Meenakshi Vijay,Mahinder Singh SaniwalColin Jost"
1098149-patriottt1837636,Game Of AyodhyaThe PatriotQueen of the Desert,"15-Dec-17Jun 28, 2000 Wide2016 (USA)",Sunil SinghRoland EmmerichWerner Herzog,Rachna Sunil SinghRobert RodatWerner Herzog
final_destinationtt4076760,Ek Andekha SachFinal DestinationDiablo,"15-Dec-17Mar 17, 2000 Wide2 October 2015 (USA)","Vikrant MoreJames Wong (IV),James WongLawrence Roeck","Kishore Hirji Bhanushali,Vikrant MoreJames Wong,Jeffrey Reddick,Glen MorganCarlos De Los Rios,Lawrence Roeck"
final_destination_3tt2140373,Haunted Villa LonavalaFinal Destination 3Saving Mr. Banks,"15-Dec-17Feb 10, 2006 Wide20 December 2013 (USA)","V.V. MenonMorgan,Wong,James WongJohn Lee Hancock","V.V. MenonMorgan,Wong,James Wong,Glen MorganKelly Marcel,Sue Smith"
final_destination_final_death_trip_3Dtt0477302,Ye Kaisa PeshaThe Final DestinationExtremely Loud & Incredibly Close,"15-Dec-17Aug 28, 2009 Wide20 January 2012 (USA)",Alok ShrivastavaDavid R. EllisStephen Daldry,"Suresh Kumar MalakarEric BressEric Roth,Jonathan Safran Foer"
beautiful_joett0117887,Tiger Zinda HaiBeautiful JoeThat Thing You Do!,"22-Dec-17Jun 9, 2000 Wide4 October 1996 (USA)",Ali Abbas ZafarStephen MetcalfeTom Hanks,Aditya ChopraStephen MetcalfeTom Hanks
proof_of_lifett0108160,UnchhuaiProof of LifeSleepless in Seattle,"22-Dec-17Dec 8, 2000 Wide25 June 1993 (USA)",Basant HiraTaylor HackfordNora Ephron,"Basant HiraTony GilroyJeff Arch,Nora Ephron"
roll_bouncett0472062,Aakhiri RaatRoll BounceCharlie Wilson's War,"22-Dec-17Sep 23, 2005 Wide21 December 2007 (USA)",Rafat Abbas AliMalcolm D. LeeMike Nichols,"Jogindar MannNorman Vance, Jr.,Norman VanceAaron Sorkin,George Crile"
bouncett0460810,SabrangBounceThe Great Buck Howard,"22-Dec-17Nov 17, 2000 Wide10 April 2009 (USA)",Niranjan BhartiDon RoosSean McGinly,"Kailash Saw,Ishwar Gupta,Ramesh Prasad GuptaDon RoosSean McGinly"
1095081-boiler_roomtt0362227,Modi Kaka Ka GaonBoiler RoomThe Terminal,"29-Dec-17Feb 18, 2000 Wide18 June 2004 (USA)",Tushar Amrish GoelBen YoungerSteven Spielberg,"Suresh JhaBen Younger,Catherine GoreAndrew Niccol,Sacha Gervasi"
ladies_man_1931tt1911644,UdanchhooLadies' ManThe Call,"05-Jan-18May 9, 1931 Wide15 March 2013 (USA)",Vipin ParasharLothar MendesBrad Anderson,"Ravindra SinghRupert Hughes,Herman J. MankiewiczRichard D'Ovidio,Richard D'Ovidio"
yardstt0457433,HaseenaThe YardsPerfect Stranger,"05-Jan-18Oct 20, 2000 Limited13 April 2007 (USA)",Vicky RanawatJames GrayJames Foley,"Jitendra B. Wagadia,Vicky RanawatJames Gray,James Gray,Matt ReevesTodd Komarnicki,Jon Bokenkamp"
blowbacktt1716747,KabaddiBlowbackHellraiser: Revelations,"05-Jan-18Jun 1, 1999 Wide18 October 2011 (USA)",S.P. NimbawatMark L. LesterVíctor García,"Hari Om SharmaJeffrey Goldenberg,Bob Held,Randall FrakesGary J. Tunnicliffe"
1098734-losertt1458169,KaalakaandiLoserKidnap,"12-Jan-18Jul 21, 2000 Wide26 February 2016 (USA)",Akshat VermaAmy HeckerlingLuis Prieto,"Ashi Dua,Rohit KhattarAmy HeckerlingKnate Gwaltney"
big_mommas_like_father_like_son_2011tt0106665,"1921Big Mommas: Like Father, Like SonDark Tide","12-Jan-18Feb 18, 2011 Wide19 January 1994 (USA)",Vikram BhattJohn WhitesellLuca Bercovici,"Vikram BhattDon Rhymer,Darryl Quarles,Matthew FogelSam Bernard,Robert L. Levy"
1101029-ladies_mantt1633356,MukkabaazThe Ladies ManShark Night 3D,"12-Jan-18Oct 13, 2000 Wide2 September 2011 (USA)","Anurag KashyapReggie Hudlin,Reginald HudlinDavid R. Ellis","Anand L. Rai,Vikramaditya Motwane,Madhu Mantena Varma,Vikas Bahl,Anurag KashyapTim Meadows,Dennis McNicholas,Andrew SteeleWill Hayes,Jesse Studenberg"
tick-tock-lullabytt0469623,PadmaavatTick Tock LullabyThings We Lost in the Fire,"25-Jan-18Mar 1, 2007 Wide19 October 2007 (USA)",Sanjay Leela BhansaliLisa GornickSusanne Bier,"Sanjay Leela Bhansali,Sudhanshu Vats,Ajit AndhareAllan Loeb"
the_ladies_mantt0117473,NirdoshThe Ladies' ManThe Rich Man's Wife,"19-Jan-18Jun 28, 1961 Wide13 September 1996 (USA)","Subroto Paul,Pradeep RangwaniJerry LewisAmy Holden Jones","Pradeep RangwaniJerry Lewis,Bill RichmondAmy Holden Jones"
